play_id,penaltySeverity,penaltyMinutes
2018021127_239,Major,5
2018021127_242,Game Misconduct,10
2018021128_14,Minor,2
2018021128_41,Minor,2
2018021128_52,Minor,2
2018021128_130,Minor,2
2018021129_25,Minor,2
2018021129_56,Minor,2
2018021129_111,Minor,2
2018021129_188,Major,5
2018021129_189,Major,5
2018021129_213,Minor,2
2018021129_220,Bench Minor,2
2018021129_246,Minor,2
2018021129_320,Minor,2
2018021129_321,Minor,2
2018021130_99,Minor,2
2018021130_118,Minor,2
2018021130_158,Minor,2
2018021130_192,Minor,2
2018021130_205,Minor,2
2018021130_253,Minor,2
2018021131_43,Minor,2
2018021131_128,Major,5
2018021131_129,Major,5
2018021131_212,Minor,2
2018021131_278,Minor,2
2018021131_307,Bench Minor,2
2018021123_108,Major,5
2018021123_109,Major,5
2018021123_156,Minor,2
2018021123_210,Minor,2
2018021123_268,Minor,2
2018021124_43,Minor,2
2018021124_57,Minor,2
2018021124_119,Bench Minor,2
2018021124_292,Minor,2
2018021125_275,Minor,2
2018021125_344,Minor,2
2018021125_345,Minor,2
2018021125_346,Minor,2
2018021126_137,Minor,2
2018021126_138,Minor,2
2018021126_186,Minor,2
2018021126_187,Minor,2
2018021126_267,Minor,2
2018021126_349,Minor,2
2018021126_380,Minor,2
2018021126_381,Misconduct,10
2018021122_59,Minor,2
2018021122_125,Minor,2
2018021122_182,Minor,2
2018021127_59,Minor,2
2018021127_65,Minor,2
2018021127_97,Minor,2
2018021127_134,Major,5
2018021127_135,Major,5
2018021127_150,Minor,2
2018021127_187,Minor,2
2018021127_239,Major,5
2018021127_242,Game Misconduct,10
2018021128_14,Minor,2
2018021128_41,Minor,2
2018021128_52,Minor,2
2018021128_130,Minor,2
2018021129_25,Minor,2
2018021129_56,Minor,2
2018021129_111,Minor,2
2018021129_188,Major,5
2018021129_189,Major,5
2018021129_213,Minor,2
2018021129_220,Bench Minor,2
2018021129_246,Minor,2
2018021129_320,Minor,2
2018021129_321,Minor,2
2018021130_99,Minor,2
2018021130_118,Minor,2
2018021130_158,Minor,2
2018021130_192,Minor,2
2018021130_205,Minor,2
2018021130_253,Minor,2
2018021131_43,Minor,2
2018021131_128,Major,5
2018021131_129,Major,5
2018021131_212,Minor,2
2018021131_278,Minor,2
2018021131_307,Bench Minor,2
2018021132_37,Minor,2
2018021132_62,Minor,2
2018021132_82,Minor,2
2018021132_106,Minor,2
2018021132_157,Minor,2
2018021133_53,Minor,2
2018021133_101,Minor,2
2018021133_120,Minor,2
2018021133_133,Minor,2
2018021133_193,Minor,2
2018021133_207,Minor,2
2018021133_217,Minor,2
2018021133_218,Minor,2
2018021133_219,Major,5
2018021133_220,Minor,2
2018021133_221,Major,5
2018021133_222,Minor,2
2018021133_223,Minor,2
2018021133_258,Minor,2
2018021133_307,Minor,2
2018021134_74,Minor,2
2018021134_185,Minor,2
2018021134_223,Minor,2
2018021134_279,Minor,2
2018021135_12,Minor,2
2018021135_69,Minor,2
2018021135_89,Minor,2
2018021135_109,Minor,2
2018021135_132,Major,5
2018021135_133,Major,5
2018021135_134,Minor,2
2018021135_146,Minor,2
2018021135_172,Minor,2
2018021135_173,Minor,2
2018021135_174,Minor,2
2018021135_203,Minor,2
2018021135_232,Minor,2
2018021135_280,Minor,2
2018021132_37,Minor,2
2018021132_62,Minor,2
2018021132_82,Minor,2
2018021132_106,Minor,2
2018021132_157,Minor,2
2018021133_53,Minor,2
2018021133_101,Minor,2
2018021133_120,Minor,2
2018021133_133,Minor,2
2018021133_193,Minor,2
2018021133_207,Minor,2
2018021133_217,Minor,2
2018021133_218,Minor,2
2018021133_219,Major,5
2018021133_220,Minor,2
2018021133_221,Major,5
2018021133_222,Minor,2
2018021133_223,Minor,2
2018021133_258,Minor,2
2018021133_307,Minor,2
2018021134_74,Minor,2
2018021134_185,Minor,2
2018021134_223,Minor,2
2018021134_279,Minor,2
2018021135_12,Minor,2
2018021135_69,Minor,2
2018021135_89,Minor,2
2018021135_109,Minor,2
2018021135_132,Major,5
2018021135_133,Major,5
2018021135_134,Minor,2
2018021135_146,Minor,2
2018021135_172,Minor,2
2018021135_173,Minor,2
2018021135_174,Minor,2
2018021135_203,Minor,2
2018021135_232,Minor,2
2018021135_280,Minor,2
2018021136_56,Minor,2
2018021136_150,Minor,2
2018021136_181,Bench Minor,2
2018021136_193,Minor,2
2018021136_213,Minor,2
2018021137_127,Minor,2
2018021137_179,Minor,2
2018021137_187,Minor,2
2018021137_201,Minor,2
2018021138_30,Minor,2
2018021138_40,Minor,2
2018021138_84,Match,10
2018021138_86,Minor,2
2018021138_115,Minor,2
2018021138_137,Minor,2
2018021138_142,Minor,2
2018021138_246,Minor,2
2018021138_247,Minor,2
2018021138_303,Minor,2
2018021138_324,Minor,2
2018021139_40,Minor,2
2018021139_49,Minor,2
2018021139_108,Minor,2
2018021139_114,Minor,2
2018021139_312,Minor,2
2018021139_325,Major,5
2018021139_326,Major,5
2018021139_337,Misconduct,10
2018021140_110,Minor,2
2018021140_146,Minor,2
2018021140_199,Minor,2
2018021141_111,Minor,2
2018021141_165,Minor,2
2018021141_176,Minor,2
2018021141_188,Minor,2
2018021141_244,Minor,2
2018021142_62,Minor,2
2018021142_138,Minor,2
2018021142_288,Minor,2
2018021143_34,Minor,2
2018021143_54,Minor,2
2018021143_111,Minor,2
2018021143_167,Minor,2
2018021143_266,Minor,2
2018021144_44,Minor,2
2018021144_70,Minor,2
2018021144_78,Minor,2
2018021144_80,Minor,2
2018021144_129,Minor,2
2018021145_283,Minor,2
2018021146_6,Major,5
2018021146_7,Major,5
2018021146_90,Minor,2
2018021146_105,Minor,2
2018021146_140,Minor,2
2018021146_318,Bench Minor,2
2018021147_97,Minor,2
2018021147_98,Minor,2
2018021147_208,Minor,2
2018021147_291,Minor,2
2018021136_56,Minor,2
2018021136_150,Minor,2
2018021136_181,Bench Minor,2
2018021136_193,Minor,2
2018021136_213,Minor,2
2018021137_127,Minor,2
2018021137_179,Minor,2
2018021137_187,Minor,2
2018021137_201,Minor,2
2018021138_30,Minor,2
2018021138_40,Minor,2
2018021138_84,Match,10
2018021138_86,Minor,2
2018021138_115,Minor,2
2018021138_137,Minor,2
2018021138_142,Minor,2
2018021138_246,Minor,2
2018021138_247,Minor,2
2018021138_303,Minor,2
2018021138_324,Minor,2
2018021139_40,Minor,2
2018021139_49,Minor,2
2018021139_108,Minor,2
2018021139_114,Minor,2
2018021139_312,Minor,2
2018021139_325,Major,5
2018021139_326,Major,5
2018021139_337,Misconduct,10
2018021140_110,Minor,2
2018021140_146,Minor,2
2018021140_199,Minor,2
2018021141_111,Minor,2
2018021141_165,Minor,2
2018021141_176,Minor,2
2018021141_188,Minor,2
2018021141_244,Minor,2
2018021142_62,Minor,2
2018021142_138,Minor,2
2018021142_288,Minor,2
2018021143_34,Minor,2
2018021143_54,Minor,2
2018021143_111,Minor,2
2018021143_167,Minor,2
2018021143_266,Minor,2
2018021144_44,Minor,2
2018021144_70,Minor,2
2018021144_78,Minor,2
2018021144_80,Minor,2
2018021144_129,Minor,2
2018021145_283,Minor,2
2018021146_6,Major,5
2018021146_7,Major,5
2018021146_90,Minor,2
2018021146_105,Minor,2
2018021146_140,Minor,2
2018021146_318,Bench Minor,2
2018021147_97,Minor,2
2018021147_98,Minor,2
2018021147_208,Minor,2
2018021147_291,Minor,2
2018021148_24,Minor,2
2018021148_85,Minor,2
2018021148_122,Minor,2
2018021148_136,Minor,2
2018021148_138,Minor,2
2018021148_209,Minor,2
2018021149_46,Minor,2
2018021149_79,Minor,2
2018021149_96,Minor,2
2018021149_181,Minor,2
2018021149_225,Minor,2
2018021149_236,Minor,2
2018021149_252,Minor,2
2018021149_281,Minor,2
2018021148_24,Minor,2
2018021148_85,Minor,2
2018021148_122,Minor,2
2018021148_136,Minor,2
2018021148_138,Minor,2
2018021148_209,Minor,2
2018021149_46,Minor,2
2018021149_79,Minor,2
2018021149_96,Minor,2
2018021149_181,Minor,2
2018021149_225,Minor,2
2018021149_236,Minor,2
2018021149_252,Minor,2
2018021149_281,Minor,2
2018021150_63,Bench Minor,2
2018021150_103,Minor,2
2018021150_121,Minor,2
2018021150_149,Minor,2
2018021150_158,Minor,2
2018021150_168,Minor,2
2018021150_246,Minor,2
2018021150_283,Minor,2
2018021151_8,Minor,2
2018021151_15,Minor,4
2018021151_20,Bench Minor,2
2018021151_242,Minor,2
2018021151_243,Minor,2
2018021151_261,Minor,2
2018021151_274,Minor,2
2018021152_8,Minor,2
2018021152_28,Bench Minor,2
2018021152_77,Minor,2
2018021152_167,Minor,2
2018021152_169,Minor,4
2018021152_190,Minor,2
2018021152_234,Minor,2
2018021153_25,Minor,2
2018021153_73,Minor,2
2018021153_100,Minor,2
2018021153_101,Minor,2
2018021153_275,Minor,2
2018021158_31,Minor,2
2018021158_283,Minor,2
2018021154_14,Minor,2
2018021154_21,Bench Minor,2
2018021154_118,Minor,2
2018021154_184,Minor,2
2018021154_215,Minor,2
2018021154_329,Minor,2
2018021155_75,Minor,2
2018021155_88,Minor,2
2018021155_205,Minor,2
2018021155_290,Minor,2
2018021155_291,Minor,2
2018021155_313,Minor,2
2018021156_32,Minor,2
2018021156_223,Minor,2
2018021156_235,Minor,2
2018021156_240,Major,5
2018021156_241,Major,5
2018021156_281,Minor,2
2018021156_307,Minor,2
2018021156_308,Minor,2
2018021156_372,Misconduct,10
2018021157_40,Minor,2
2018021157_55,Minor,2
2018021157_166,Minor,4
2018021157_204,Minor,2
2018021157_277,Minor,2
2018021157_340,Minor,2
2018021157_341,Minor,2
2018021157_352,Minor,2
2018021159_49,Minor,2
2018021159_89,Minor,2
2018021159_105,Minor,2
2018021159_158,Minor,2
2018021159_295,Minor,2
2018021160_91,Minor,2
2018021160_146,Minor,2
2018021160_232,Minor,2
2018021160_310,Minor,2
2018021161_58,Minor,2
2018021161_130,Minor,2
2018021161_131,Minor,2
2018021161_186,Minor,2
2018021161_187,Minor,2
2018021161_196,Minor,2
2018021161_236,Minor,2
2018021161_240,Minor,2
2018021161_280,Minor,2
2018021161_288,Minor,2
2018021162_178,Minor,2
2018021162_193,Minor,2
2018021162_198,Minor,2
2018021162_252,Minor,2
2018021162_262,Minor,2
2018021163_46,Minor,2
2018021163_105,Minor,2
2018021163_115,Minor,2
2018021163_116,Minor,2
2018021163_159,Minor,2
2018021163_160,Minor,2
2018021163_213,Minor,2
2018021163_267,Minor,2
2018021163_327,Minor,2
2018021150_63,Bench Minor,2
2018021150_103,Minor,2
2018021150_121,Minor,2
2018021150_149,Minor,2
2018021150_158,Minor,2
2018021150_168,Minor,2
2018021150_246,Minor,2
2018021150_283,Minor,2
2018021151_8,Minor,2
2018021151_15,Minor,4
2018021151_20,Bench Minor,2
2018021151_242,Minor,2
2018021151_243,Minor,2
2018021151_261,Minor,2
2018021151_274,Minor,2
2018021152_8,Minor,2
2018021152_28,Bench Minor,2
2018021152_77,Minor,2
2018021152_167,Minor,2
2018021152_169,Minor,4
2018021152_190,Minor,2
2018021152_234,Minor,2
2018021153_25,Minor,2
2018021153_73,Minor,2
2018021153_100,Minor,2
2018021153_101,Minor,2
2018021153_275,Minor,2
2018021158_31,Minor,2
2018021158_283,Minor,2
2018021154_14,Minor,2
2018021154_21,Bench Minor,2
2018021154_118,Minor,2
2018021154_184,Minor,2
2018021154_215,Minor,2
2018021154_329,Minor,2
2018021155_75,Minor,2
2018021155_88,Minor,2
2018021155_205,Minor,2
2018021155_290,Minor,2
2018021155_291,Minor,2
2018021155_313,Minor,2
2018021156_32,Minor,2
2018021156_223,Minor,2
2018021156_235,Minor,2
2018021156_240,Major,5
2018021156_241,Major,5
2018021156_281,Minor,2
2018021156_307,Minor,2
2018021156_308,Minor,2
2018021156_372,Misconduct,10
2018021157_40,Minor,2
2018021157_55,Minor,2
2018021157_166,Minor,4
2018021157_204,Minor,2
2018021157_277,Minor,2
2018021157_340,Minor,2
2018021157_341,Minor,2
2018021157_352,Minor,2
2018021159_49,Minor,2
2018021159_89,Minor,2
2018021159_105,Minor,2
2018021159_158,Minor,2
2018021159_295,Minor,2
2018021160_91,Minor,2
2018021160_146,Minor,2
2018021160_232,Minor,2
2018021160_310,Minor,2
2018021161_58,Minor,2
2018021161_130,Minor,2
2018021161_131,Minor,2
2018021161_186,Minor,2
2018021161_187,Minor,2
2018021161_196,Minor,2
2018021161_236,Minor,2
2018021161_240,Minor,2
2018021161_280,Minor,2
2018021161_288,Minor,2
2018021162_178,Minor,2
2018021162_193,Minor,2
2018021162_198,Minor,2
2018021162_252,Minor,2
2018021162_262,Minor,2
2018021163_46,Minor,2
2018021163_105,Minor,2
2018021163_115,Minor,2
2018021163_116,Minor,2
2018021163_159,Minor,2
2018021163_160,Minor,2
2018021163_213,Minor,2
2018021163_267,Minor,2
2018021163_327,Minor,2
2018021164_30,Minor,2
2018021164_54,Minor,2
2018021164_90,Minor,2
2018021164_162,Minor,2
2018021164_187,Minor,2
2018021164_245,Minor,2
2018021165_244,Minor,2
2018021165_254,Minor,2
2018021166_71,Minor,2
2018021166_195,Minor,2
2018021166_260,Minor,2
2018021166_310,Minor,2
2018021167_13,Minor,2
2018021167_31,Minor,2
2018021167_199,Minor,2
2018021167_203,Minor,2
2018021167_237,Minor,2
2018021168_15,Minor,2
2018021168_59,Minor,2
2018021168_112,Minor,2
2018021168_167,Minor,2
2018021168_236,Minor,2
2018021168_260,Minor,2
2018021164_30,Minor,2
2018021164_54,Minor,2
2018021164_90,Minor,2
2018021164_162,Minor,2
2018021164_187,Minor,2
2018021164_245,Minor,2
2018021165_244,Minor,2
2018021165_254,Minor,2
2018021166_71,Minor,2
2018021166_195,Minor,2
2018021166_260,Minor,2
2018021166_310,Minor,2
2018021167_13,Minor,2
2018021167_31,Minor,2
2018021167_199,Minor,2
2018021167_203,Minor,2
2018021167_237,Minor,2
2018021168_15,Minor,2
2018021168_59,Minor,2
2018021168_112,Minor,2
2018021168_167,Minor,2
2018021168_236,Minor,2
2018021168_260,Minor,2
2018021169_64,Minor,2
2018021169_118,Minor,2
2018021169_143,Minor,2
2018021169_162,Minor,2
2018021169_327,Minor,2
2018021169_335,Minor,2
2018021169_336,Minor,2
2018021169_337,Minor,2
2018021170_9,Minor,2
2018021170_80,Minor,2
2018021170_144,Minor,2
2018021170_196,Minor,2
2018021170_239,Minor,2
2018021170_283,Minor,2
2018021171_77,Minor,2
2018021171_121,Minor,2
2018021171_171,Minor,2
2018021171_180,Minor,2
2018021171_193,Minor,2
2018021171_260,Bench Minor,2
2018021172_37,Minor,2
2018021172_98,Minor,2
2018021172_104,Minor,2
2018021172_134,Minor,2
2018021172_154,Minor,2
2018021172_234,Minor,4
2018021172_268,Minor,2
2018021172_281,Minor,2
2018021173_31,Minor,2
2018021173_175,Minor,2
2018021174_19,Minor,2
2018021174_30,Major,5
2018021174_31,Major,5
2018021174_32,Minor,2
2018021174_33,Minor,2
2018021174_55,Minor,2
2018021174_72,Minor,2
2018021174_164,Minor,2
2018021174_212,Minor,2
2018021174_224,Minor,2
2018021174_225,Minor,2
2018021174_230,Bench Minor,2
2018021175_12,Minor,2
2018021175_165,Minor,2
2018021175_207,Minor,2
2018021175_217,Bench Minor,2
2018021175_271,Minor,2
2018021175_298,Minor,2
2018021176_35,Minor,2
2018021176_74,Minor,2
2018021176_84,Minor,2
2018021176_115,Major,5
2018021176_116,Major,5
2018021176_120,Minor,2
2018021176_122,Minor,2
2018021176_191,Minor,2
2018021176_229,Minor,2
2018021176_230,Minor,2
2018021176_250,Minor,2
2018021176_357,Minor,2
2018021176_358,Minor,2
2018021177_32,Minor,2
2018021177_144,Minor,2
2018021177_285,Minor,2
2018021177_295,Minor,2
2018021177_325,Minor,2
2018021169_64,Minor,2
2018021169_118,Minor,2
2018021169_143,Minor,2
2018021169_162,Minor,2
2018021169_327,Minor,2
2018021169_335,Minor,2
2018021169_336,Minor,2
2018021169_337,Minor,2
2018021170_9,Minor,2
2018021170_80,Minor,2
2018021170_144,Minor,2
2018021170_196,Minor,2
2018021170_239,Minor,2
2018021170_283,Minor,2
2018021171_77,Minor,2
2018021171_121,Minor,2
2018021171_171,Minor,2
2018021171_180,Minor,2
2018021171_193,Minor,2
2018021171_260,Bench Minor,2
2018021172_37,Minor,2
2018021172_98,Minor,2
2018021172_104,Minor,2
2018021172_134,Minor,2
2018021172_154,Minor,2
2018021172_234,Minor,4
2018021172_268,Minor,2
2018021172_281,Minor,2
2018021173_31,Minor,2
2018021173_175,Minor,2
2018021174_19,Minor,2
2018021174_30,Major,5
2018021174_31,Major,5
2018021174_32,Minor,2
2018021174_33,Minor,2
2018021174_55,Minor,2
2018021174_72,Minor,2
2018021174_164,Minor,2
2018021174_212,Minor,2
2018021174_224,Minor,2
2018021174_225,Minor,2
2018021174_230,Bench Minor,2
2018021175_12,Minor,2
2018021175_165,Minor,2
2018021175_207,Minor,2
2018021175_217,Bench Minor,2
2018021175_271,Minor,2
2018021175_298,Minor,2
2018021176_35,Minor,2
2018021176_74,Minor,2
2018021176_84,Minor,2
2018021176_115,Major,5
2018021176_116,Major,5
2018021176_120,Minor,2
2018021176_122,Minor,2
2018021176_191,Minor,2
2018021176_229,Minor,2
2018021176_230,Minor,2
2018021176_250,Minor,2
2018021176_357,Minor,2
2018021176_358,Minor,2
2018021177_32,Minor,2
2018021177_144,Minor,2
2018021177_285,Minor,2
2018021177_295,Minor,2
2018021177_325,Minor,2
2018021178_54,Minor,2
2018021178_175,Minor,2
2018021179_21,Bench Minor,2
2018021179_92,Minor,2
2018021179_93,Minor,2
2018021180_29,Major,5
2018021180_30,Major,5
2018021180_37,Minor,2
2018021180_106,Minor,2
2018021180_110,Minor,2
2018021180_122,Minor,2
2018021180_176,Major,5
2018021180_177,Major,5
2018021180_249,Minor,2
2018021181_12,Minor,2
2018021181_24,Minor,2
2018021181_74,Minor,2
2018021181_140,Minor,2
2018021181_198,Minor,2
2018021181_256,Minor,2
2018021182_62,Minor,2
2018021182_126,Minor,2
2018021182_165,Minor,2
2018021182_169,Minor,2
2018021182_215,Minor,2
2018021182_224,Minor,2
2018021182_225,Minor,2
2018021182_294,Major,5
2018021182_295,Major,5
2018021182_326,Major,5
2018021182_327,Major,5
2018021183_116,Minor,2
2018021183_135,Minor,2
2018021183_187,Penalty Shot,0
2018021183_223,Minor,2
2018021184_183,Minor,2
2018021184_245,Minor,2
2018021184_317,Minor,2
2018021178_54,Minor,2
2018021178_175,Minor,2
2018021179_21,Bench Minor,2
2018021179_92,Minor,2
2018021179_93,Minor,2
2018021180_29,Major,5
2018021180_30,Major,5
2018021180_37,Minor,2
2018021180_106,Minor,2
2018021180_110,Minor,2
2018021180_122,Minor,2
2018021180_176,Major,5
2018021180_177,Major,5
2018021180_249,Minor,2
2018021181_12,Minor,2
2018021181_24,Minor,2
2018021181_74,Minor,2
2018021181_140,Minor,2
2018021181_198,Minor,2
2018021181_256,Minor,2
2018021182_62,Minor,2
2018021182_126,Minor,2
2018021182_165,Minor,2
2018021182_169,Minor,2
2018021182_215,Minor,2
2018021182_224,Minor,2
2018021182_225,Minor,2
2018021182_294,Major,5
2018021182_295,Major,5
2018021182_326,Major,5
2018021182_327,Major,5
2018021183_116,Minor,2
2018021183_135,Minor,2
2018021183_187,Penalty Shot,0
2018021183_223,Minor,2
2018021184_183,Minor,2
2018021184_245,Minor,2
2018021184_317,Minor,2
2018021185_96,Minor,2
2018021185_255,Minor,2
2018021185_304,Minor,2
2018021186_13,Bench Minor,2
2018021186_74,Minor,2
2018021186_113,Minor,2
2018021186_177,Minor,2
2018021186_192,Minor,2
2018021186_200,Minor,2
2018021186_201,Minor,2
2018021186_203,Minor,2
2018021186_264,Minor,2
2018021186_280,Bench Minor,2
2018021186_283,Minor,2
2018021186_293,Minor,2
2018021186_294,Minor,2
2018021186_295,Minor,2
2018021187_117,Minor,2
2018021187_152,Minor,2
2018021187_284,Minor,2
2018021187_303,Minor,2
2018021188_14,Minor,2
2018021188_42,Minor,2
2018021188_163,Minor,2
2018021188_164,Minor,2
2018021188_165,Minor,2
2018021188_166,Minor,2
2018021188_227,Minor,2
2018021188_296,Minor,2
2018021188_344,Minor,2
2018021185_96,Minor,2
2018021185_255,Minor,2
2018021185_304,Minor,2
2018021186_13,Bench Minor,2
2018021186_74,Minor,2
2018021186_113,Minor,2
2018021186_177,Minor,2
2018021186_192,Minor,2
2018021186_200,Minor,2
2018021186_201,Minor,2
2018021186_203,Minor,2
2018021186_264,Minor,2
2018021186_280,Bench Minor,2
2018021186_283,Minor,2
2018021186_293,Minor,2
2018021186_294,Minor,2
2018021186_295,Minor,2
2018021187_117,Minor,2
2018021187_152,Minor,2
2018021187_284,Minor,2
2018021187_303,Minor,2
2018021188_14,Minor,2
2018021188_42,Minor,2
2018021188_163,Minor,2
2018021188_164,Minor,2
2018021188_165,Minor,2
2018021188_166,Minor,2
2018021188_227,Minor,2
2018021188_296,Minor,2
2018021188_344,Minor,2
2018021189_34,Minor,2
2018021189_45,Minor,2
2018021189_69,Minor,2
2018021189_76,Minor,2
2018021189_127,Minor,2
2018021189_169,Minor,2
2018021190_179,Minor,2
2018021190_260,Minor,2
2018021191_94,Minor,2
2018021191_150,Minor,2
2018021191_152,Minor,2
2018021191_268,Minor,2
2018021192_153,Minor,2
2018021192_173,Minor,2
2018021192_182,Minor,2
2018021192_263,Minor,2
2018021192_270,Minor,2
2018021192_295,Minor,2
2018021192_296,Minor,2
2018021193_70,Minor,2
2018021193_161,Bench Minor,2
2018021193_167,Minor,2
2018021193_197,Minor,2
2018021193_227,Minor,2
2018021193_232,Minor,2
2018021193_263,Minor,2
2018021193_294,Minor,2
2018021194_22,Minor,2
2018021194_95,Minor,2
2018021194_96,Minor,2
2018021194_153,Minor,2
2018021194_173,Minor,2
2018021195_86,Minor,2
2018021195_149,Minor,2
2018021195_150,Minor,2
2018021195_163,Minor,2
2018021195_188,Minor,2
2018021195_290,Minor,2
2018021195_333,Minor,2
2018021196_23,Minor,2
2018021196_28,Minor,2
2018021196_80,Minor,2
2018021196_102,Minor,2
2018021196_120,Minor,2
2018021196_140,Minor,2
2018021196_147,Minor,2
2018021189_34,Minor,2
2018021189_45,Minor,2
2018021189_69,Minor,2
2018021189_76,Minor,2
2018021189_127,Minor,2
2018021189_169,Minor,2
2018021190_179,Minor,2
2018021190_260,Minor,2
2018021191_94,Minor,2
2018021191_150,Minor,2
2018021191_152,Minor,2
2018021191_268,Minor,2
2018021192_153,Minor,2
2018021192_173,Minor,2
2018021192_182,Minor,2
2018021192_263,Minor,2
2018021192_270,Minor,2
2018021192_295,Minor,2
2018021192_296,Minor,2
2018021193_70,Minor,2
2018021193_161,Bench Minor,2
2018021193_167,Minor,2
2018021193_197,Minor,2
2018021193_227,Minor,2
2018021193_232,Minor,2
2018021193_263,Minor,2
2018021193_294,Minor,2
2018021194_22,Minor,2
2018021194_95,Minor,2
2018021194_96,Minor,2
2018021194_153,Minor,2
2018021194_173,Minor,2
2018021195_86,Minor,2
2018021195_149,Minor,2
2018021195_150,Minor,2
2018021195_163,Minor,2
2018021195_188,Minor,2
2018021195_290,Minor,2
2018021195_333,Minor,2
2018021196_23,Minor,2
2018021196_28,Minor,2
2018021196_80,Minor,2
2018021196_102,Minor,2
2018021196_120,Minor,2
2018021196_140,Minor,2
2018021196_147,Minor,2
2018021197_184,Minor,2
2018021197_208,Minor,2
2018021197_230,Minor,2
2018021198_76,Minor,2
2018021198_137,Minor,2
2018021198_178,Minor,2
2018021198_219,Minor,2
2018021198_262,Minor,2
2018021198_290,Minor,2
2018021199_48,Minor,2
2018021199_225,Minor,2
2018021200_65,Minor,2
2018021200_75,Minor,2
2018021200_77,Minor,2
2018021200_100,Minor,2
2018021200_182,Minor,2
2018021200_203,Minor,2
2018021200_213,Minor,2
2018021201_76,Minor,2
2018021201_97,Minor,2
2018021201_182,Minor,2
2018021201_224,Minor,2
2018021202_112,Minor,2
2018021202_127,Minor,2
2018021202_178,Minor,2
2018021202_201,Minor,2
2018021202_233,Minor,2
2018021202_261,Minor,2
2018021197_184,Minor,2
2018021197_208,Minor,2
2018021197_230,Minor,2
2018021198_76,Minor,2
2018021198_137,Minor,2
2018021198_178,Minor,2
2018021198_219,Minor,2
2018021198_262,Minor,2
2018021198_290,Minor,2
2018021199_48,Minor,2
2018021199_225,Minor,2
2018021200_65,Minor,2
2018021200_75,Minor,2
2018021200_77,Minor,2
2018021200_100,Minor,2
2018021200_182,Minor,2
2018021200_203,Minor,2
2018021200_213,Minor,2
2018021201_76,Minor,2
2018021201_97,Minor,2
2018021201_182,Minor,2
2018021201_224,Minor,2
2018021202_112,Minor,2
2018021202_127,Minor,2
2018021202_178,Minor,2
2018021202_201,Minor,2
2018021202_233,Minor,2
2018021202_261,Minor,2
2018021204_61,Minor,2
2018021204_173,Minor,2
2018021204_190,Minor,2
2018021203_64,Minor,2
2018021203_191,Minor,2
2018021203_280,Minor,2
2018021203_287,Misconduct,10
2018021203_290,Minor,2
2018021203_311,Minor,2
2018021209_94,Minor,2
2018021209_144,Minor,2
2018021209_260,Minor,2
2018021205_100,Minor,2
2018021205_120,Minor,2
2018021205_241,Minor,2
2018021205_251,Minor,2
2018021205_290,Minor,2
2018021205_319,Minor,2
2018021205_329,Misconduct,10
2018021205_330,Misconduct,10
2018021206_7,Minor,2
2018021206_71,Minor,2
2018021206_151,Minor,2
2018021206_163,Minor,2
2018021206_197,Minor,2
2018021206_241,Major,5
2018021206_242,Major,5
2018021206_243,Minor,2
2018021206_252,Major,5
2018021206_253,Major,5
2018021206_279,Minor,2
2018021206_297,Minor,2
2018021207_105,Minor,2
2018021207_141,Minor,2
2018021207_197,Minor,2
2018021207_265,Minor,2
2018021208_75,Penalty Shot,0
2018021208_107,Minor,2
2018021208_245,Minor,2
2018021208_305,Minor,2
2018021210_30,Minor,2
2018021210_75,Minor,2
2018021210_179,Minor,2
2018021210_196,Minor,2
2018021210_232,Minor,2
2018021210_240,Minor,2
2018021210_255,Penalty Shot,0
2018021210_275,Minor,2
2018021211_31,Minor,2
2018021211_32,Minor,2
2018021211_96,Minor,2
2018021211_97,Misconduct,10
2018021211_98,Minor,2
2018021211_104,Minor,2
2018021211_134,Major,5
2018021211_135,Major,5
2018021211_136,Minor,2
2018021211_186,Minor,2
2018021211_239,Minor,2
2018021211_328,Minor,2
2018021211_330,Minor,2
2018021211_342,Minor,2
2018021213_11,Minor,2
2018021213_17,Minor,2
2018021213_45,Minor,2
2018021213_123,Minor,2
2018021213_133,Minor,2
2018021213_217,Minor,2
2018021213_272,Minor,2
2018021212_164,Minor,2
2018021212_201,Minor,2
2018021212_307,Minor,2
2018021212_308,Minor,2
2018021214_49,Minor,2
2018021214_75,Minor,2
2018021214_83,Minor,2
2018021214_106,Minor,2
2018021214_148,Minor,2
2018021214_297,Minor,2
2018021204_61,Minor,2
2018021204_173,Minor,2
2018021204_190,Minor,2
2018021203_64,Minor,2
2018021203_191,Minor,2
2018021203_280,Minor,2
2018021203_287,Misconduct,10
2018021203_290,Minor,2
2018021203_311,Minor,2
2018021209_94,Minor,2
2018021209_144,Minor,2
2018021209_260,Minor,2
2018021205_100,Minor,2
2018021205_120,Minor,2
2018021205_241,Minor,2
2018021205_251,Minor,2
2018021205_290,Minor,2
2018021205_319,Minor,2
2018021205_329,Misconduct,10
2018021205_330,Misconduct,10
2018021206_7,Minor,2
2018021206_71,Minor,2
2018021206_151,Minor,2
2018021206_163,Minor,2
2018021206_197,Minor,2
2018021206_241,Major,5
2018021206_242,Major,5
2018021206_243,Minor,2
2018021206_252,Major,5
2018021206_253,Major,5
2018021206_279,Minor,2
2018021206_297,Minor,2
2018021207_105,Minor,2
2018021207_141,Minor,2
2018021207_197,Minor,2
